-- ADD Sections --,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
-- REMOVE Section--,,,,,,,,,,
removeSection,40,2,,,,,,,,
removeSection,15,7,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--moveVisitorToSection--,,,,,,,,,,
moveVisitorToSection,1,2,,,,,,,,
moveVisitorToSection,5,1,,,,,,,,
moveVisitorToSection,12,2,,,,,,,,
moveVisitorToSection,15,5,,,,,,,,
moveVisitorToSection,22,2,,,,,,,,
moveVisitorToSection,34,6,,,,,,,,
moveVisitorToSection,53,7,,,,,,,,
moveVisitorToSection,20,1,,,,,,,,
moveVisitorToSection,22,27,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--purchaseSnack--,,,,,,,,,,
purchaseSnack,1,1,,,,,,,,
purchaseSnack,4,2,,,,,,,,
purchaseSnack,5,3,,,,,,,,
purchaseSnack,8,4,,,,,,,,
purchaseSnack,12,5,,,,,,,,
purchaseSnack,33,6,,,,,,,,
purchaseSnack,22,7,,,,,,,,
purchaseSnack,31,8,,,,,,,,
purchaseSnack,15,9,,,,,,,,
purchaseSnack,17,10,,,,,,,,
purchaseSnack,38,11,,,,,,,,
purchaseSnack,46,22,,,,,,,,
purchaseSnack,48,13,,,,,,,,
purchaseSnack,55,14,,,,,,,,
purchaseSnack,58,22,,,,,,,,
purchaseSnack,11,16,,,,,,,,
purchaseSnack,120,17,,,,,,,,
purchaseSnack,133,18,,,,,,,,
purchaseSnack,170,19,,,,,,,,
purchaseSnack,200,20,,,,,,,,
purchaseSnack,110,22,,,,,,,,
purchaseSnack,250,25,,,,,,,,
purchaseSnack,230,3,,,,,,,,
purchaseSnack,160,25,,,,,,,,
purchaseSnack,13,5,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
--VisitAnimals--,,,,,,,,,,
VisitAnimalsByVisitor,12,2,2,2,,,,,,
VisitAnimalsByVisitor,34,5,5,5,,,,,,
VisitAnimalsByVisitor,11,7,7,7,,,,,,
VisitAnimalsByVisitor,24,110,110,110,,,,,,
VisitAnimalsByVisitor,55,78,78,78,,,,,,
VisitAnimalsByVisitor,22,33,33,33,,,,,,
VisitAnimalsByVisitor,1,22,22,22,,,,,,
VisitAnimalsByVisitor,4,11,11,11,,,,,,
VisitAnimalsByVisitor,66,80,80,80,,,,,,
VisitAnimalsByVisitor,3,33,33,33,,,,,,
VisitAnimalsByVisitor,6,2,2,2,,,,,,
VisitAnimalsByVisitor,1,32,32,32,,,,,,
VisitAnimalsByVisitor,2,21,21,21,,,,,,
VisitAnimalsByVisitor,4,14,14,14,,,,,,
VisitAnimalsByVisitor,2,13,13,13,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--treatAnimal--,,,,,,,,,,
TreatAnimalByWorker,3,2,5,6,,,,,,
TreatAnimalByWorker,20,5,30,35,,,,,,
TreatAnimalByWorker,11,7,7,7,,,,,,
TreatAnimalByWorker,2,10,11,25,,,,,,
TreatAnimalByWorker,25,2,40,55,,,,,,
TreatAnimalByWorker,22,5,33,33,,,,,,
TreatAnimalByWorker,1,7,22,22,,,,,,
TreatAnimalByWorker,4,10,11,11,,,,,,
TreatAnimalByWorker,66,2,80,80,,,,,,
TreatAnimalByWorker,3,9,33,33,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
--getSectionDetails--,,,,,,,,,,
getSectionDetails,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--checkTotalRevenue--,,,,,,,,,,
checkTotalRevenue,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--allAnimalBySection--,,,,,,,,,,
getAllAnimalsBySectionMaxVisits,3,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--allanimalsbyworker--,,,,,,,,,,
allAnimalsByWorker,11,,,,,,,,,
allAnimalsByWorker,10,,,,,,,,,
space,,,,,,,,,,
--snacksbyworker--,,,,,,,,,,
findAllSnackByWorker,4,,,,,,,,,
findAllSnackByWorker,5,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--allreptaliessleeps--,,,,,,,,,,
reptilesSleepAtSeasson,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
--getalldisc--,,,,,,,,,,
geAllDiscountAmount,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
--getVisitorsMaxofWorkers--,,,,,,,,,,
getMaxVisitorsVSMaxWorkers,,,,,,,,,,
,,,,,,,,,,
space,,,,,,,,,,
,,,,,,,,,,
finish,,,,,,,,,,
